Country,Year,Gender,Metric,Value
Israel,2018,Male,Part Time Employment,22.46
Israel,2018,Female,Vulnerable Employment,7.106055804
Israel,2018,Male,Vulnerable Employment,9.159728495
Italy,2018,Female,Employment to population ratio,36.259
Italy,2018,Male,Employment to population ratio,53.595
Italy,2018,Female,Labour Force Participation Rate,41.096
Italy,2018,Male,Labour Force Participation Rate,59.385
Italy,2018,Female,Part Time Employment,49.96
Italy,2018,Male,Part Time Employment,21.53
Italy,2018,Female,Vulnerable Employment,13.39055329
Italy,2018,Male,Vulnerable Employment,19.35558302
Jamaica,2018,Female,Employment to population ratio,54.475
Jamaica,2018,Male,Employment to population ratio,70.006
Jamaica,2018,Female,Labour Force Participation Rate,58.549
Jamaica,2018,Male,Labour Force Participation Rate,73.109
Jamaica,2018,Female,Vulnerable Employment,30.24816633
Jamaica,2018,Male,Vulnerable Employment,39.44602848
Japan,2018,Female,Employment to population ratio,51.236
Japan,2018,Male,Employment to population ratio,69.247
Japan,2018,Female,Labour Force Participation Rate,52.407
Japan,2018,Male,Labour Force Participation Rate,71.136
Japan,2018,Female,Vulnerable Employment,7.676258987
Japan,2018,Male,Vulnerable Employment,8.659372856
Jordan,2018,Female,Employment to population ratio,11.09
Jordan,2018,Male,Employment to population ratio,50.906
Jordan,2018,Female,Labour Force Participation Rate,14.615
Jordan,2018,Male,Labour Force Participation Rate,61.333
Jordan,2018,Female,Vulnerable Employment,3.583103118
Jordan,2018,Male,Vulnerable Employment,10.22820461
Kazakhstan,2018,Female,Employment to population ratio,61.292
Kazakhstan,2018,Male,Employment to population ratio,72.953
Kazakhstan,2018,Female,Labour Force Participation Rate,64.775
Kazakhstan,2018,Male,Labour Force Participation Rate,76.261
Kazakhstan,2018,Female,Vulnerable Employment,23.77796477
Kazakhstan,2018,Male,Vulnerable Employment,25.76652237
Kenya,2018,Female,Employment to population ratio,68.519
Kenya,2018,Male,Employment to population ratio,73.318
Kenya,2018,Female,Labour Force Participation Rate,71.762
Kenya,2018,Male,Labour Force Participation Rate,76.437
Kenya,2018,Female,Vulnerable Employment,69.96639334
Kenya,2018,Male,Vulnerable Employment,52.63403349
"Korea, Dem. People's Rep.",2018,Female,Employment to population ratio,67.552
"Korea, Dem. People's Rep.",2018,Male,Employment to population ratio,77.543
"Korea, Dem. People's Rep.",2018,Female,Labour Force Participation Rate,69.615
"Korea, Dem. People's Rep.",2018,Male,Labour Force Participation Rate,79.689
"Korea, Dem. People's Rep.",2018,Female,Vulnerable Employment,88.29569898
"Korea, Dem. People's Rep.",2018,Male,Vulnerable Employment,75.41655273
"Korea, Rep.",2018,Female,Employment to population ratio,51.189
"Korea, Rep.",2018,Male,Employment to population ratio,70.767
"Korea, Rep.",2018,Female,Labour Force Participation Rate,53.148
"Korea, Rep.",2018,Male,Labour Force Participation Rate,73.652
"Korea, Rep.",2018,Female,Part Time Employment,28.64
"Korea, Rep.",2018,Male,Part Time Employment,14.54
"Korea, Rep.",2018,Female,Vulnerable Employment,18.98271145
"Korea, Rep.",2018,Male,Vulnerable Employment,18.95305254
Kosovo,2018,Female,Part Time Employment,14.71
Kosovo,2018,Male,Part Time Employment,8.58
Kuwait,2018,Female,Employment to population ratio,46.132
Kuwait,2018,Male,Employment to population ratio,86.463
Kuwait,2018,Female,Labour Force Participation Rate,49.046
Kuwait,2018,Male,Labour Force Participation Rate,87.305
Kuwait,2018,Female,Vulnerable Employment,0.035968348
Kuwait,2018,Male,Vulnerable Employment,1.557405882
Kyrgyz Republic,2018,Female,Employment to population ratio,50.15
Kyrgyz Republic,2018,Male,Employment to population ratio,74.291
Kyrgyz Republic,2018,Female,Labour Force Participation Rate,52.176
Kyrgyz Republic,2018,Male,Labour Force Participation Rate,76.996
Kyrgyz Republic,2018,Female,Part Time Employment,40.41
Kyrgyz Republic,2018,Male,Part Time Employment,19.69
Kyrgyz Republic,2018,Female,Vulnerable Employment,28.69692956
Kyrgyz Republic,2018,Male,Vulnerable Employment,36.74202122
Lao PDR,2018,Female,Employment to population ratio,54.357
Lao PDR,2018,Male,Employment to population ratio,60.927
Lao PDR,2018,Female,Labour Force Participation Rate,55.908
Lao PDR,2018,Male,Labour Force Participation Rate,63.317
Lao PDR,2018,Female,Vulnerable Employment,86.06362989
Lao PDR,2018,Male,Vulnerable Employment,73.64779052
Latvia,2018,Female,Employment to population ratio,52.199
Latvia,2018,Male,Employment to population ratio,62.597
Latvia,2018,Female,Labour Force Participation Rate,55.775
Latvia,2018,Male,Labour Force Participation Rate,68.338
Latvia,2018,Female,Part Time Employment,21.39
Latvia,2018,Male,Part Time Employment,11.56
Latvia,2018,Female,Vulnerable Employment,7.034202278
Latvia,2018,Male,Vulnerable Employment,7.419356237
Lebanon,2018,Female,Employment to population ratio,24.561
Lebanon,2018,Male,Employment to population ratio,63.506
Lebanon,2018,Female,Labour Force Participation Rate,28.489
Lebanon,2018,Male,Labour Force Participation Rate,70.001
Lebanon,2018,Female,Vulnerable Employment,12.12157279
Lebanon,2018,Male,Vulnerable Employment,24.61325477
Lesotho,2018,Female,Employment to population ratio,46.61
Lesotho,2018,Male,Employment to population ratio,61.678
Lesotho,2018,Female,Labour Force Participation Rate,57.43
Lesotho,2018,Male,Labour Force Participation Rate,72.466
Lesotho,2018,Female,Vulnerable Employment,30.51399819
Lesotho,2018,Male,Vulnerable Employment,35.41562084
Liberia,2018,Female,Employment to population ratio,70.415
Liberia,2018,Male,Employment to population ratio,78.565
Liberia,2018,Female,Labour Force Participation Rate,72.09
Liberia,2018,Male,Labour Force Participation Rate,81.605
Liberia,2018,Female,Vulnerable Employment,89.88616083
Liberia,2018,Male,Vulnerable Employment,65.62023938
Libya,2018,Female,Employment to population ratio,25.712
Libya,2018,Male,Employment to population ratio,51.384
Libya,2018,Female,Labour Force Participation Rate,34.133
Libya,2018,Male,Labour Force Participation Rate,60.885
Libya,2018,Female,Vulnerable Employment,8.615773257
Libya,2018,Male,Vulnerable Employment,14.75790568
Lithuania,2018,Female,Employment to population ratio,53.308
Lithuania,2018,Male,Employment to population ratio,62.952
Lithuania,2018,Female,Labour Force Participation Rate,56.354
Lithuania,2018,Male,Labour Force Participation Rate,67.606
Lithuania,2018,Female,Part Time Employment,28.37
Lithuania,2018,Male,Part Time Employment,17.05
Lithuania,2018,Female,Vulnerable Employment,7.724970287
Lithuania,2018,Male,Vulnerable Employment,10.81793037
Luxembourg,2018,Female,Employment to population ratio,52.52
Luxembourg,2018,Male,Employment to population ratio,60.534
Luxembourg,2018,Female,Labour Force Participation Rate,55.804
Luxembourg,2018,Male,Labour Force Participation Rate,63.944
Luxembourg,2018,Female,Part Time Employment,44.32
Luxembourg,2018,Male,Part Time Employment,21.59
Luxembourg,2018,Female,Vulnerable Employment,5.578028847
Luxembourg,2018,Male,Vulnerable Employment,5.738643346
"Macao SAR, China",2018,Female,Employment to population ratio,63.76
"Macao SAR, China",2018,Male,Employment to population ratio,73.465
"Macao SAR, China",2018,Female,Labour Force Participation Rate,64.612
"Macao SAR, China",2018,Male,Labour Force Participation Rate,75.222
"Macao SAR, China",2018,Female,Vulnerable Employment,1.925919757
"Macao SAR, China",2018,Male,Vulnerable Employment,4.149903066
Madagascar,2018,Female,Employment to population ratio,81.601
Madagascar,2018,Male,Employment to population ratio,86.702
Madagascar,2018,Female,Labour Force Participation Rate,83.081
Madagascar,2018,Male,Labour Force Participation Rate,88.246
Madagascar,2018,Female,Vulnerable Employment,89.42435264
Madagascar,2018,Male,Vulnerable Employment,81.11315074
Malawi,2018,Female,Employment to population ratio,59.808
Malawi,2018,Male,Employment to population ratio,69.936
Malawi,2018,Female,Labour Force Participation Rate,63.558
Malawi,2018,Male,Labour Force Participation Rate,72.952
Malawi,2018,Female,Vulnerable Employment,66.14021983
Malawi,2018,Male,Vulnerable Employment,56.19570999
Malaysia,2018,Female,Employment to population ratio,49.707
Malaysia,2018,Male,Employment to population ratio,75.656
Malaysia,2018,Female,Labour Force Participation Rate,51.58
Malaysia,2018,Male,Labour Force Participation Rate,78.069
Malaysia,2018,Female,Vulnerable Employment,24.90992084
Malaysia,2018,Male,Vulnerable Employment,19.80614105
Maldives,2018,Female,Employment to population ratio,40.142
Maldives,2018,Male,Employment to population ratio,71.72
Maldives,2018,Female,Labour Force Participation Rate,41.922
Maldives,2018,Male,Labour Force Participation Rate,75.68
Maldives,2018,Female,Vulnerable Employment,32.06377752
Maldives,2018,Male,Vulnerable Employment,14.38152608
Mali,2018,Female,Employment to population ratio,54.752
Mali,2018,Male,Employment to population ratio,79.371
Mali,2018,Female,Labour Force Participation Rate,55.616
Mali,2018,Male,Labour Force Participation Rate,80.714
Mali,2018,Female,Vulnerable Employment,87.87973702
Mali,2018,Male,Vulnerable Employment,75.4013005
Malta,2018,Female,Employment to population ratio,46.981
Malta,2018,Male,Employment to population ratio,67.516
Malta,2018,Female,Labour Force Participation Rate,48.684
Malta,2018,Male,Labour Force Participation Rate,70.159
Malta,2018,Female,Part Time Employment,44.98
Malta,2018,Male,Part Time Employment,26.97
Malta,2018,Female,Vulnerable Employment,6.601045832
Malta,2018,Male,Vulnerable Employment,13.48922818
Mauritania,2018,Female,Employment to population ratio,22.708
Mauritania,2018,Male,Employment to population ratio,52.123
Mauritania,2018,Female,Labour Force Participation Rate,26.225
Mauritania,2018,Male,Labour Force Participation Rate,57.269
Mauritania,2018,Female,Vulnerable Employment,75.59621084
Mauritania,2018,Male,Vulnerable Employment,58.69707142
Mauritius,2018,Female,Employment to population ratio,40.753
Mauritius,2018,Male,Employment to population ratio,69.274
Mauritius,2018,Female,Labour Force Participation Rate,45.055
Mauritius,2018,Male,Labour Force Participation Rate,72.484
Mauritius,2018,Female,Part Time Employment,48.26
Mauritius,2018,Male,Part Time Employment,37.01
Mauritius,2018,Female,Vulnerable Employment,12.42962774
Mauritius,2018,Male,Vulnerable Employment,18.75875096
Mexico,2018,Female,Employment to population ratio,42.415
Mexico,2018,Male,Employment to population ratio,75.735
Mexico,2018,Female,Labour Force Participation Rate,43.911
Mexico,2018,Male,Labour Force Participation Rate,78.228
Mexico,2018,Female,Part Time Employment,35.66
Mexico,2018,Male,Part Time Employment,18.56
Mexico,2018,Female,Vulnerable Employment,29.15511539
Mexico,2018,Male,Vulnerable Employment,25.21707825
Moldova,2018,Female,Employment to population ratio,65.685
Moldova,2018,Male,Employment to population ratio,66.826
Moldova,2018,Female,Labour Force Participation Rate,66.395
Moldova,2018,Male,Labour Force Participation Rate,67.795
Moldova,2018,Female,Part Time Employment,15.78
Moldova,2018,Male,Part Time Employment,13.01
Moldova,2018,Female,Vulnerable Employment,60.17961034
Moldova,2018,Male,Vulnerable Employment,59.00364064
Mongolia,2018,Female,Employment to population ratio,49.408
Mongolia,2018,Male,Employment to population ratio,63.418
Mongolia,2018,Female,Labour Force Participation Rate,51.908
Mongolia,2018,Male,Labour Force Participation Rate,67.346
Mongolia,2018,Female,Vulnerable Employment,44.91863667
Mongolia,2018,Male,Vulnerable Employment,49.44596149
Montenegro,2018,Female,Employment to population ratio,40.916
Montenegro,2018,Male,Employment to population ratio,54.614
Montenegro,2018,Female,Labour Force Participation Rate,48.207
Montenegro,2018,Male,Labour Force Participation Rate,64.436
Montenegro,2018,Female,Part Time Employment,7.37
Montenegro,2018,Male,Part Time Employment,7.45
Montenegro,2018,Female,Vulnerable Employment,13.30834542
Montenegro,2018,Male,Vulnerable Employment,21.14811427
Morocco,2018,Female,Employment to population ratio,19.726
Morocco,2018,Male,Employment to population ratio,62.888
Morocco,2018,Female,Labour Force Participation Rate,22.187
Morocco,2018,Male,Labour Force Participation Rate,69.332
Morocco,2018,Female,Vulnerable Employment,56.88000695
Morocco,2018,Male,Vulnerable Employment,44.06420944
Mozambique,2018,Female,Employment to population ratio,75.206
Mozambique,2018,Male,Employment to population ratio,76.84
Mozambique,2018,Female,Labour Force Participation Rate,78.277
Mozambique,2018,Male,Labour Force Participation Rate,79.542
Mozambique,2018,Female,Vulnerable Employment,92.49116612
Mozambique,2018,Male,Vulnerable Employment,73.16197329
Myanmar,2018,Female,Employment to population ratio,47.979
Myanmar,2018,Male,Employment to population ratio,76.162
Myanmar,2018,Female,Labour Force Participation Rate,48.452
Myanmar,2018,Male,Labour Force Participation Rate,76.65
Myanmar,2018,Female,Vulnerable Employment,65.45778025
Myanmar,2018,Male,Vulnerable Employment,59.53869396
Namibia,2018,Female,Employment to population ratio,45.117
Namibia,2018,Male,Employment to population ratio,49.45
Namibia,2018,Female,Labour Force Participation Rate,55.423
Namibia,2018,Male,Labour Force Participation Rate,62.703
Namibia,2018,Female,Vulnerable Employment,38.1458448
Namibia,2018,Male,Vulnerable Employment,24.25287261
Nepal,2018,Female,Employment to population ratio,24.702
Nepal,2018,Male,Employment to population ratio,48.796
Nepal,2018,Female,Labour Force Participation Rate,28.083
Nepal,2018,Male,Labour Force Participation Rate,54.102
Nepal,2018,Female,Vulnerable Employment,92.43042148
Nepal,2018,Male,Vulnerable Employment,69.59570437
Netherlands,2018,Female,Employment to population ratio,56.759
Netherlands,2018,Male,Employment to population ratio,66.991
Netherlands,2018,Female,Labour Force Participation Rate,59.098
Netherlands,2018,Male,Labour Force Participation Rate,69.578
Netherlands,2018,Female,Part Time Employment,76.51
Netherlands,2018,Male,Part Time Employment,42.03
Netherlands,2018,Female,Vulnerable Employment,10.95771596
Netherlands,2018,Male,Vulnerable Employment,14.20402126
New Caledonia,2018,Female,Employment to population ratio,47.899
New Caledonia,2018,Male,Employment to population ratio,56.214
New Caledonia,2018,Female,Labour Force Participation Rate,54.312
New Caledonia,2018,Male,Labour Force Participation Rate,63.596
New Caledonia,2018,Female,Vulnerable Employment,9.809826874
New Caledonia,2018,Male,Vulnerable Employment,16.11612924
New Zealand,2018,Female,Employment to population ratio,62.817
New Zealand,2018,Male,Employment to population ratio,73.066
New Zealand,2018,Female,Labour Force Participation Rate,65.779
